raceId,year,round,circuitId,name,date,time,url,circuit_ref,country,race,driverId,driverId_Ref,constructorId,constructorId_Ref
316,1991,12,14,Italian Grand Prix,9/8/1991,,http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix,monza,Azerbaijan,1,95,mansell,3,williams
317,1991,13,27,Portuguese Grand Prix,9/22/1991,,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix,estoril,Azerbaijan,1,119,patrese,3,williams
318,1991,14,4,Spanish Grand Prix,9/29/1991,,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix,catalunya,Azerbaijan,1,95,mansell,3,williams
319,1991,15,22,Japanese Grand Prix,10/20/1991,,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,suzuka,Azerbaijan,1,77,berger,1,mclaren
320,1991,16,29,Australian Grand Prix,11/3/1991,,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix,adelaide,Azerbaijan,1,102,senna,1,mclaren
321,1990,1,33,United States Grand Prix,3/11/1990,,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix,phoenix,Azerbaijan,1,102,senna,1,mclaren
322,1990,2,18,Brazilian Grand Prix,3/25/1990,,http://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,117,prost,6,ferrari
323,1990,3,21,San Marino Grand Prix,5/13/1990,,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix,imola,Azerbaijan,1,119,patrese,3,williams
324,1990,4,6,Monaco Grand Prix,5/27/1990,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,1,mclaren
325,1990,5,7,Canadian Grand Prix,6/10/1990,,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,102,senna,1,mclaren
326,1990,6,32,Mexican Grand Prix,6/24/1990,,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,117,prost,6,ferrari
327,1990,7,34,French Grand Prix,7/8/1990,,http://en.wikipedia.org/wiki/1990_French_Grand_Prix,ricard,Azerbaijan,1,117,prost,6,ferrari
328,1990,8,9,British Grand Prix,7/15/1990,,http://en.wikipedia.org/wiki/1990_British_Grand_Prix,silverstone,Azerbaijan,1,117,prost,6,ferrari
329,1990,9,10,German Grand Prix,7/29/1990,,http://en.wikipedia.org/wiki/1990_German_Grand_Prix,hockenheimring,Azerbaijan,1,102,senna,1,mclaren
330,1990,10,11,Hungarian Grand Prix,8/12/1990,,http://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,123,boutsen,3,williams
331,1990,11,13,Belgian Grand Prix,8/26/1990,,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,spa,Azerbaijan,1,102,senna,1,mclaren
332,1990,12,14,Italian Grand Prix,9/9/1990,,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,monza,Azerbaijan,1,102,senna,1,mclaren
333,1990,13,27,Portuguese Grand Prix,9/23/1990,,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,estoril,Azerbaijan,1,95,mansell,6,ferrari
334,1990,14,26,Spanish Grand Prix,9/30/1990,,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,jerez,Azerbaijan,1,117,prost,6,ferrari
335,1990,15,22,Japanese Grand Prix,10/21/1990,,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,suzuka,Azerbaijan,1,137,piquet,22,benetton
336,1990,16,29,Australian Grand Prix,11/4/1990,,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,adelaide,Azerbaijan,1,137,piquet,22,benetton
337,2010,1,3,Bahrain Grand Prix,3/14/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix,bahrain,Azerbaijan,1,4,alonso,6,ferrari
338,2010,2,1,Australian Grand Prix,3/28/2010,06:00:00,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix,albert_park,Azerbaijan,1,18,button,1,mclaren
339,2010,3,2,Malaysian Grand Prix,4/4/2010,08:00:00,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix,sepang,Azerbaijan,1,20,vettel,9,red_bull
340,2010,4,17,Chinese Grand Prix,4/18/2010,06:00:00,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix,shanghai,Azerbaijan,1,18,button,1,mclaren
341,2010,5,4,Spanish Grand Prix,5/9/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix,catalunya,Azerbaijan,1,17,webber,9,red_bull
342,2010,6,6,Monaco Grand Prix,5/16/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,monaco,Azerbaijan,1,17,webber,9,red_bull
343,2010,7,5,Turkish Grand Prix,5/30/2010,11:00:00,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,istanbul,Azerbaijan,1,1,hamilton,1,mclaren
344,2010,8,7,Canadian Grand Prix,6/13/2010,16:00:00,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,1,hamilton,1,mclaren
345,2010,9,12,European Grand Prix,6/27/2010,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,valencia,Azerbaijan,1,20,vettel,9,red_bull
346,2010,10,9,British Grand Prix,7/11/2010,12:00:00,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,silverstone,Azerbaijan,1,17,webber,9,red_bull
347,2010,11,10,German Grand Prix,7/25/2010,12:00:00,http://en.wikipedia.org/wiki/2010_German_Grand_Prix,hockenheimring,Azerbaijan,1,4,alonso,6,ferrari
348,2010,12,11,Hungarian Grand Prix,8/1/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,17,webber,9,red_bull
349,2010,13,13,Belgian Grand Prix,8/29/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix,spa,Azerbaijan,1,1,hamilton,1,mclaren
350,2010,14,14,Italian Grand Prix,9/12/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix,monza,Azerbaijan,1,4,alonso,6,ferrari
351,2010,15,15,Singapore Grand Prix,9/26/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,marina_bay,Azerbaijan,1,4,alonso,6,ferrari
352,2010,16,22,Japanese Grand Prix,10/10/2010,06:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,suzuka,Azerbaijan,1,20,vettel,9,red_bull
353,2010,17,35,Korean Grand Prix,10/24/2010,05:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,yeongam,Azerbaijan,1,4,alonso,6,ferrari
354,2010,18,18,Brazilian Grand Prix,11/7/2010,16:00:00,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,20,vettel,9,red_bull
355,2010,19,24,Abu Dhabi Grand Prix,11/14/2010,13:00:00,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,yas_marina,Azerbaijan,1,20,vettel,9,red_bull
356,1989,1,36,Brazilian Grand Prix,3/26/1989,,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,95,mansell,6,ferrari
357,1989,2,21,San Marino Grand Prix,4/23/1989,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,imola,Azerbaijan,1,102,senna,1,mclaren
358,1989,3,6,Monaco Grand Prix,5/7/1989,,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,1,mclaren
359,1989,4,32,Mexican Grand Prix,5/28/1989,,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,102,senna,1,mclaren
360,1989,5,33,United States Grand Prix,6/4/1989,,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix,phoenix,Azerbaijan,1,117,prost,1,mclaren
361,1989,6,7,Canadian Grand Prix,6/18/1989,,http://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,123,boutsen,3,williams
362,1989,7,34,French Grand Prix,7/9/1989,,http://en.wikipedia.org/wiki/1989_French_Grand_Prix,ricard,Azerbaijan,1,117,prost,1,mclaren
363,1989,8,9,British Grand Prix,7/16/1989,,http://en.wikipedia.org/wiki/1989_British_Grand_Prix,silverstone,Azerbaijan,1,117,prost,1,mclaren
364,1989,9,10,German Grand Prix,7/30/1989,,http://en.wikipedia.org/wiki/1989_German_Grand_Prix,hockenheimring,Azerbaijan,1,102,senna,1,mclaren
365,1989,10,11,Hungarian Grand Prix,8/13/1989,,http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,95,mansell,6,ferrari
366,1989,11,13,Belgian Grand Prix,8/27/1989,,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix,spa,Azerbaijan,1,102,senna,1,mclaren
367,1989,12,14,Italian Grand Prix,9/10/1989,,http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix,monza,Azerbaijan,1,117,prost,1,mclaren
368,1989,13,27,Portuguese Grand Prix,9/24/1989,,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix,estoril,Azerbaijan,1,77,berger,6,ferrari
369,1989,14,26,Spanish Grand Prix,10/1/1989,,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix,jerez,Azerbaijan,1,102,senna,1,mclaren
370,1989,15,22,Japanese Grand Prix,10/22/1989,,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix,suzuka,Azerbaijan,1,145,nannini,22,benetton
371,1989,16,29,Australian Grand Prix,11/5/1989,,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix,adelaide,Azerbaijan,1,123,boutsen,3,williams
372,1988,1,36,Brazilian Grand Prix,4/3/1988,,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,117,prost,1,mclaren
373,1988,2,21,San Marino Grand Prix,5/1/1988,,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,imola,Azerbaijan,1,102,senna,1,mclaren
374,1988,3,6,Monaco Grand Prix,5/15/1988,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,monaco,Azerbaijan,1,117,prost,1,mclaren
375,1988,4,32,Mexican Grand Prix,5/29/1988,,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,117,prost,1,mclaren
376,1988,5,7,Canadian Grand Prix,6/12/1988,,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,102,senna,1,mclaren
377,1988,6,37,Detroit Grand Prix,6/19/1988,,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,detroit,Azerbaijan,1,102,senna,1,mclaren
378,1988,7,34,French Grand Prix,7/3/1988,,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,ricard,Azerbaijan,1,117,prost,1,mclaren
379,1988,8,9,British Grand Prix,7/10/1988,,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,silverstone,Azerbaijan,1,102,senna,1,mclaren
380,1988,9,10,German Grand Prix,7/24/1988,,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,hockenheimring,Azerbaijan,1,102,senna,1,mclaren
381,1988,10,11,Hungarian Grand Prix,8/7/1988,,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,102,senna,1,mclaren
382,1988,11,13,Belgian Grand Prix,8/28/1988,,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,spa,Azerbaijan,1,102,senna,1,mclaren
383,1988,12,14,Italian Grand Prix,9/11/1988,,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,monza,Azerbaijan,1,77,berger,6,ferrari
384,1988,13,27,Portuguese Grand Prix,9/25/1988,,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,estoril,Azerbaijan,1,117,prost,1,mclaren
385,1988,14,26,Spanish Grand Prix,10/2/1988,,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,jerez,Azerbaijan,1,117,prost,1,mclaren
386,1988,15,22,Japanese Grand Prix,10/30/1988,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,suzuka,Azerbaijan,1,102,senna,1,mclaren
387,1988,16,29,Australian Grand Prix,11/13/1988,,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,adelaide,Azerbaijan,1,117,prost,1,mclaren
388,1987,1,36,Brazilian Grand Prix,4/12/1987,,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,117,prost,1,mclaren
389,1987,2,21,San Marino Grand Prix,5/3/1987,,http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix,imola,Azerbaijan,1,95,mansell,3,williams
390,1987,3,13,Belgian Grand Prix,5/17/1987,,http://en.wikipedia.org/wiki/1987_Belgian_Grand_Prix,spa,Azerbaijan,1,117,prost,1,mclaren
391,1987,4,6,Monaco Grand Prix,5/31/1987,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix,monaco,Azerbaijan,1,102,senna,32,team_lotus
392,1987,5,37,Detroit Grand Prix,6/21/1987,,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix,detroit,Azerbaijan,1,102,senna,32,team_lotus
393,1987,6,34,French Grand Prix,7/5/1987,,http://en.wikipedia.org/wiki/1987_French_Grand_Prix,ricard,Azerbaijan,1,95,mansell,3,williams
394,1987,7,9,British Grand Prix,7/12/1987,,http://en.wikipedia.org/wiki/1987_British_Grand_Prix,silverstone,Azerbaijan,1,95,mansell,3,williams
395,1987,8,10,German Grand Prix,7/26/1987,,http://en.wikipedia.org/wiki/1987_German_Grand_Prix,hockenheimring,Azerbaijan,1,137,piquet,3,williams
396,1987,9,11,Hungarian Grand Prix,8/9/1987,,http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,137,piquet,3,williams
397,1987,10,23,Austrian Grand Prix,8/16/1987,,http://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,95,mansell,3,williams
398,1987,11,14,Italian Grand Prix,9/6/1987,,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix,monza,Azerbaijan,1,137,piquet,3,williams
399,1987,12,27,Portuguese Grand Prix,9/20/1987,,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix,estoril,Azerbaijan,1,117,prost,1,mclaren
400,1987,13,26,Spanish Grand Prix,9/27/1987,,http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix,jerez,Azerbaijan,1,95,mansell,3,williams
401,1987,14,32,Mexican Grand Prix,10/18/1987,,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,95,mansell,3,williams
402,1987,15,22,Japanese Grand Prix,11/1/1987,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,suzuka,Azerbaijan,1,77,berger,6,ferrari
403,1987,16,29,Australian Grand Prix,11/15/1987,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix,adelaide,Azerbaijan,1,77,berger,6,ferrari
404,1986,1,36,Brazilian Grand Prix,3/23/1986,,http://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,137,piquet,3,williams
405,1986,2,26,Spanish Grand Prix,4/13/1986,,http://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix,jerez,Azerbaijan,1,102,senna,32,team_lotus
406,1986,3,21,San Marino Grand Prix,4/27/1986,,http://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix,imola,Azerbaijan,1,117,prost,1,mclaren
407,1986,4,6,Monaco Grand Prix,5/11/1986,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix,monaco,Azerbaijan,1,117,prost,1,mclaren
408,1986,5,13,Belgian Grand Prix,5/25/1986,,http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix,spa,Azerbaijan,1,95,mansell,3,williams
409,1986,6,7,Canadian Grand Prix,6/15/1986,,http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,95,mansell,3,williams
410,1986,7,37,Detroit Grand Prix,6/22/1986,,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix,detroit,Azerbaijan,1,102,senna,32,team_lotus
411,1986,8,34,French Grand Prix,7/6/1986,,http://en.wikipedia.org/wiki/1986_French_Grand_Prix,ricard,Azerbaijan,1,95,mansell,3,williams
412,1986,9,38,British Grand Prix,7/13/1986,,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,brands_hatch,Azerbaijan,1,95,mansell,3,williams
413,1986,10,10,German Grand Prix,7/27/1986,,http://en.wikipedia.org/wiki/1986_German_Grand_Prix,hockenheimring,Azerbaijan,1,137,piquet,3,williams
414,1986,11,11,Hungarian Grand Prix,8/10/1986,,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,137,piquet,3,williams
415,1986,12,23,Austrian Grand Prix,8/17/1986,,http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,117,prost,1,mclaren
416,1986,13,14,Italian Grand Prix,9/7/1986,,http://en.wikipedia.org/wiki/1986_Italian_Grand_Prix,monza,Azerbaijan,1,137,piquet,3,williams
417,1986,14,27,Portuguese Grand Prix,9/21/1986,,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix,estoril,Azerbaijan,1,95,mansell,3,williams
418,1986,15,32,Mexican Grand Prix,10/12/1986,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,77,berger,22,benetton
419,1986,16,29,Australian Grand Prix,10/26/1986,,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix,adelaide,Azerbaijan,1,117,prost,1,mclaren
420,1985,1,36,Brazilian Grand Prix,4/7/1985,,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,117,prost,1,mclaren
421,1985,2,27,Portuguese Grand Prix,4/21/1985,,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,estoril,Azerbaijan,1,102,senna,32,team_lotus
422,1985,3,21,San Marino Grand Prix,5/5/1985,,http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,imola,Azerbaijan,1,173,angelis,32,team_lotus
423,1985,4,6,Monaco Grand Prix,5/19/1985,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,monaco,Azerbaijan,1,117,prost,1,mclaren
424,1985,5,7,Canadian Grand Prix,6/16/1985,,http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,105,alboreto,6,ferrari
425,1985,6,37,Detroit Grand Prix,6/23/1985,,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,detroit,Azerbaijan,1,177,keke_rosberg,3,williams
426,1985,7,34,French Grand Prix,7/7/1985,,http://en.wikipedia.org/wiki/1985_French_Grand_Prix,ricard,Azerbaijan,1,137,piquet,34,brabham
427,1985,8,9,British Grand Prix,7/21/1985,,http://en.wikipedia.org/wiki/1985_British_Grand_Prix,silverstone,Azerbaijan,1,117,prost,1,mclaren
428,1985,9,20,German Grand Prix,8/4/1985,,http://en.wikipedia.org/wiki/1985_German_Grand_Prix,nurburgring,Azerbaijan,1,105,alboreto,6,ferrari
429,1985,10,23,Austrian Grand Prix,8/18/1985,,http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,117,prost,1,mclaren
430,1985,11,39,Dutch Grand Prix,8/25/1985,,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,zandvoort,Azerbaijan,1,182,lauda,1,mclaren
431,1985,12,14,Italian Grand Prix,9/8/1985,,http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix,monza,Azerbaijan,1,117,prost,1,mclaren
432,1985,13,13,Belgian Grand Prix,9/15/1985,,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix,spa,Azerbaijan,1,102,senna,32,team_lotus
433,1985,14,38,European Grand Prix,10/6/1985,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,brands_hatch,Azerbaijan,1,95,mansell,3,williams
434,1985,15,30,South African Grand Prix,10/19/1985,,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,kyalami,Azerbaijan,1,95,mansell,3,williams
435,1985,16,29,Australian Grand Prix,11/3/1985,,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix,adelaide,Azerbaijan,1,177,keke_rosberg,3,williams
436,1984,1,36,Brazilian Grand Prix,3/25/1984,,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,117,prost,1,mclaren
437,1984,2,30,South African Grand Prix,4/7/1984,,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix,kyalami,Azerbaijan,1,182,lauda,1,mclaren
438,1984,3,40,Belgian Grand Prix,4/29/1984,,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix,zolder,Azerbaijan,1,105,alboreto,6,ferrari
439,1984,4,21,San Marino Grand Prix,5/6/1984,,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix,imola,Azerbaijan,1,117,prost,1,mclaren
440,1984,5,41,French Grand Prix,5/20/1984,,http://en.wikipedia.org/wiki/1984_French_Grand_Prix,dijon,Azerbaijan,1,182,lauda,1,mclaren
441,1984,6,6,Monaco Grand Prix,6/3/1984,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,monaco,Azerbaijan,1,117,prost,1,mclaren
442,1984,7,7,Canadian Grand Prix,6/17/1984,,http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,137,piquet,34,brabham
443,1984,8,37,Detroit Grand Prix,6/24/1984,,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix,detroit,Azerbaijan,1,137,piquet,34,brabham
444,1984,9,42,Dallas Grand Prix,7/8/1984,,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix,dallas,Azerbaijan,1,177,keke_rosberg,3,williams
445,1984,10,38,British Grand Prix,7/22/1984,,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,brands_hatch,Azerbaijan,1,182,lauda,1,mclaren
446,1984,11,10,German Grand Prix,8/5/1984,,http://en.wikipedia.org/wiki/1984_German_Grand_Prix,hockenheimring,Azerbaijan,1,117,prost,1,mclaren
447,1984,12,23,Austrian Grand Prix,8/19/1984,,http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,182,lauda,1,mclaren
448,1984,13,39,Dutch Grand Prix,8/26/1984,,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,zandvoort,Azerbaijan,1,117,prost,1,mclaren
449,1984,14,14,Italian Grand Prix,9/9/1984,,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix,monza,Azerbaijan,1,182,lauda,1,mclaren
450,1984,15,20,European Grand Prix,10/7/1984,,http://en.wikipedia.org/wiki/1984_European_Grand_Prix,nurburgring,Azerbaijan,1,117,prost,1,mclaren
451,1984,16,27,Portuguese Grand Prix,10/21/1984,,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,estoril,Azerbaijan,1,117,prost,1,mclaren
452,1983,1,36,Brazilian Grand Prix,3/13/1983,,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,137,piquet,34,brabham
453,1983,2,43,United States Grand Prix West,3/27/1983,,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,long_beach,Azerbaijan,1,187,watson,1,mclaren
454,1983,3,34,French Grand Prix,4/17/1983,,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,ricard,Azerbaijan,1,117,prost,4,renault
455,1983,4,21,San Marino Grand Prix,5/1/1983,,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,imola,Azerbaijan,1,175,tambay,6,ferrari
456,1983,5,6,Monaco Grand Prix,5/15/1983,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,monaco,Azerbaijan,1,177,keke_rosberg,3,williams
457,1983,6,13,Belgian Grand Prix,5/22/1983,,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,spa,Azerbaijan,1,117,prost,4,renault
458,1983,7,37,Detroit Grand Prix,6/5/1983,,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,detroit,Azerbaijan,1,105,alboreto,25,tyrrell
459,1983,8,7,Canadian Grand Prix,6/12/1983,,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,163,arnoux,6,ferrari
460,1983,9,9,British Grand Prix,7/16/1983,,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,silverstone,Azerbaijan,1,117,prost,4,renault
461,1983,10,10,German Grand Prix,8/7/1983,,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,hockenheimring,Azerbaijan,1,163,arnoux,6,ferrari
462,1983,11,23,Austrian Grand Prix,8/14/1983,,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,osterreichring,Azerbaijan,1,117,prost,4,renault
463,1983,12,39,Dutch Grand Prix,8/28/1983,,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,zandvoort,Azerbaijan,1,163,arnoux,6,ferrari
464,1983,13,14,Italian Grand Prix,9/11/1983,,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,monza,Azerbaijan,1,137,piquet,34,brabham
465,1983,14,38,European Grand Prix,9/25/1983,,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,brands_hatch,Azerbaijan,1,137,piquet,34,brabham
466,1983,15,30,South African Grand Prix,10/15/1983,,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,kyalami,Azerbaijan,1,119,patrese,34,brabham
467,1982,1,30,South African Grand Prix,1/23/1982,,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,kyalami,Azerbaijan,1,117,prost,4,renault
468,1982,2,36,Brazilian Grand Prix,3/21/1982,,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,jacarepagua,Azerbaijan,1,117,prost,4,renault
469,1982,3,43,United States Grand Prix West,4/4/1982,,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,long_beach,Azerbaijan,1,182,lauda,1,mclaren
470,1982,4,21,San Marino Grand Prix,4/25/1982,,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,imola,Azerbaijan,1,202,pironi,6,ferrari
471,1982,5,40,Belgian Grand Prix,5/9/1982,,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,zolder,Azerbaijan,1,187,watson,1,mclaren
472,1982,6,6,Monaco Grand Prix,5/23/1982,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,monaco,Azerbaijan,1,119,patrese,34,brabham
473,1982,7,37,Detroit Grand Prix,6/6/1982,,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,detroit,Azerbaijan,1,187,watson,1,mclaren
474,1982,8,7,Canadian Grand Prix,6/13/1982,,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,137,piquet,34,brabham
475,1982,9,39,Dutch Grand Prix,7/3/1982,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,zandvoort,Azerbaijan,1,202,pironi,6,ferrari
476,1982,10,38,British Grand Prix,7/18/1982,,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,brands_hatch,Azerbaijan,1,182,lauda,1,mclaren
